away_corners,away_fouls,away_shots,away_shots_target,away_yellow_cards,away_red_cards,away_team,full_time_away_goals,full_time_home_goals,home_corners,home_fouls,home_red_cards,home_yellow_cards,home_shots,home_shots_target,half_time_away_goals,half_time_home_goals,half_time_result,home_team,Referee,result,City,Stadium,Capacity,Country,season,date,home_team_api_id,away_team_api_id,possession,temp (F),dew (F),humidity,wind direction,wind speed (mph),visibility (mi),home_goal_headers,home_goal_freekicks,home_goal_volleys,home_goal_other,away_goal_headers,away_goal_freekicks,away_goal_volleys,away_goal_other,home_shoton_headers,home_shoton_freekicks,home_shoton_volleys,home_shoton_other,home_shoton_bigchance,away_shoton_headers,away_shoton_freekicks,away_shoton_volleys,away_shoton_other,away_shoton_bigchance,home_shotoff_headers,home_shotoff_freekicks,home_shotoff_volleys,home_shotoff_other,home_shotoff_bigchance,home_shotoff_bad_shot,away_shotoff_headers,away_shotoff_freekicks,away_shotoff_volleys,away_shotoff_other,away_shotoff_bigchance,away_shotoff_bad_shot,home_crosses,away_crosses
10,15,16,1,2,0,Newcastle United,0,1,2,20,0,1,12,3,0,1,3,Stoke,C Pawson,3,Stoke-on-Trent ,Britannia Stadium ,27740.0,England,2014/2015,2014-09-29,10194,10261,<possession><value><comment>45</comment><event_incident_typefk>352</event_incident_typefk><elapsed>22</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>55</awaypos><homepos>45</homepos><n>55</n><type>special</type><id>3794589</id></value><value><comment>40</comment><event_incident_typefk>352</event_incident_typefk><elapsed>45</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>60</awaypos><homepos>40</homepos><n>135</n><type>special</type><id>3794733</id></value><value><comment>45</comment><event_incident_typefk>352</event_incident_typefk><elapsed>65</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>55</awaypos><homepos>45</homepos><n>148</n><type>special</type><id>3794916</id></value><value><comment>44</comment><elapsed_plus>3</elapsed_plus><event_incident_typefk>352</event_incident_typefk><elapsed>90</elapsed><subtype>possession</subtype><sortorder>5</sortorder><awaypos>56</awaypos><homepos>44</homepos><n>215</n><type>special</type><id>3795078</id></value></possession>,58.0307692308,54.3615384615,87.9661538462,281.538461538,3.25769230769,4.90192307692,1,0,0,0,0,0,0,0,0,1,0,5,1,1,0,0,3,0,0,0,0,2,0,2,1,0,1,9,1,0,8,20
7,6,27,7,1,0,Manchester City,2,0,0,4,0,0,6,1,0,0,1,Aston Villa,C Foy,0,Birmingham ,Villa Park ,42785.0,England,2014/2015,2014-10-04,10252,8456,<possession><value><comment>39</comment><event_incident_typefk>352</event_incident_typefk><elapsed>24</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>61</awaypos><homepos>39</homepos><n>62</n><type>special</type><id>3810565</id></value><value><comment>34</comment><event_incident_typefk>352</event_incident_typefk><elapsed>44</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>66</awaypos><homepos>34</homepos><n>107</n><type>special</type><id>3810767</id></value><value><comment>35</comment><event_incident_typefk>352</event_incident_typefk><elapsed>68</elapsed><subtype>possession</subtype><sortorder>3</sortorder><awaypos>65</awaypos><homepos>35</homepos><n>186</n><type>special</type><id>3811164</id></value><value><comment>33</comment><event_incident_typefk>352</event_incident_typefk><elapsed>89</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>67</awaypos><homepos>33</homepos><n>231</n><type>special</type><id>3811460</id></value></possession>,53.4125,45.8,76.92125,238.333333333,9.22708333333,5.92583333333,0,0,0,0,0,0,0,2,0,0,0,3,1,3,0,0,11,1,1,0,0,4,0,0,2,2,0,7,4,0,7,23
7,14,11,2,2,0,Crystal Palace,0,2,6,6,0,1,15,2,0,0,1,Hull,M Dean,3,Kingston upon Hull ,KC Stadium ,25404.0,England,2014/2015,2014-10-04,8667,9826,<possession><value><comment>68</comment><event_incident_typefk>352</event_incident_typefk><elapsed>21</elapsed><subtype>possession</subtype><sortorder>2</sortorder><awaypos>32</awaypos><homepos>68</homepos><n>48</n><type>special</type><id>3807710</id></value><value><comment>61</comment><elapsed_plus>1</elapsed_plus><event_incident_typefk>352</event_incident_typefk><elapsed>45</elapsed><subtype>possession</subtype><sortorder>4</sortorder><awaypos>39</awaypos><homepos>61</homepos><n>105</n><type>special</type><id>3808186</id></value><value><comment>61</comment><event_incident_typefk>352</event_incident_typefk><elapsed>68</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>39</awaypos><homepos>61</homepos><n>158</n><type>special</type><id>3809157</id></value><value><comment>60</comment><elapsed_plus>3</elapsed_plus><event_incident_typefk>352</event_incident_typefk><elapsed>90</elapsed><subtype>possession</subtype><sortorder>8</sortorder><awaypos>40</awaypos><homepos>60</homepos><n>220</n><type>special</type><id>3809741</id></value></possession>,53.075,49.475,87.6870833333,235.416666667,9.22916666667,6.055,1,0,0,1,0,0,0,0,0,0,0,7,0,1,0,0,4,0,2,0,0,5,0,0,1,1,0,3,0,0,14,13
3,12,10,4,2,0,Burnley,2,2,9,16,0,2,15,6,1,2,3,Leicester,P Dowd,1,Leicester ,King Power Stadium ,32500.0,England,2014/2015,2014-10-04,8197,8191,<possession><value><comment>56</comment><event_incident_typefk>352</event_incident_typefk><elapsed>20</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>44</awaypos><homepos>56</homepos><n>80</n><type>special</type><id>3807676</id></value><value><comment>53</comment><event_incident_typefk>352</event_incident_typefk><elapsed>43</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>47</awaypos><homepos>53</homepos><n>168</n><type>special</type><id>3808101</id></value><value><comment>52</comment><event_incident_typefk>352</event_incident_typefk><elapsed>65</elapsed><subtype>possession</subtype><sortorder>1</sortorder><awaypos>48</awaypos><homepos>52</homepos><n>224</n><type>special</type><id>3809027</id></value><value><comment>53</comment><elapsed_plus>6</elapsed_plus><event_incident_typefk>352</event_incident_typefk><elapsed>90</elapsed><subtype>possession</subtype><sortorder>20</sortorder><awaypos>47</awaypos><homepos>53</homepos><n>335</n><type>special</type><id>3809760</id></value></possession>,52.8956521739,46.7913043478,80.322826087,236.304347826,12.9239130435,6.12913043478,1,0,0,1,0,1,0,1,3,0,0,7,1,1,0,0,2,0,0,0,0,3,0,2,2,0,0,4,0,0,23,25
5,15,8,4,2,0,West Bromwich Albion,1,2,5,12,0,2,19,7,0,1,3,Liverpool,M Oliver,3,Liverpool ,Anfield ,45276.0,England,2014/2015,2014-10-04,8650,8659,<possession><value><comment>61</comment><event_incident_typefk>352</event_incident_typefk><elapsed>22</elapsed><subtype>possession</subtype><sortorder>1</sortorder><awaypos>39</awaypos><homepos>61</homepos><n>63</n><type>special</type><id>3807714</id></value><value><comment>57</comment><event_incident_typefk>352</event_incident_typefk><elapsed>71</elapsed><subtype>possession</subtype><sortorder>2</sortorder><awaypos>43</awaypos><homepos>57</homepos><n>300</n><type>special</type><id>3809184</id></value><value><comment>55</comment><event_incident_typefk>352</event_incident_typefk><elapsed>89</elapsed><subtype>possession</subtype><sortorder>1</sortorder><awaypos>45</awaypos><homepos>55</homepos><n>265</n><type>special</type><id>3809640</id></value></possession>,54.05,47.3409090909,78.6243181818,234.090909091,14.3204545455,6.02681818182,0,0,0,1,0,0,0,1,0,0,0,11,0,1,0,0,2,0,0,0,1,4,0,0,1,0,0,2,0,1,14,14
4,17,11,5,4,0,Stoke,1,3,7,10,0,3,8,3,1,2,3,Sunderland,N Swarbrick,3,Sunderland ,Stadium of Light ,48707.0,England,2014/2015,2014-10-04,8472,10194,<possession><value><comment>38</comment><event_incident_typefk>352</event_incident_typefk><elapsed>20</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>62</awaypos><homepos>38</homepos><n>36</n><type>special</type><id>3807685</id></value><value><comment>39</comment><event_incident_typefk>352</event_incident_typefk><elapsed>44</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>61</awaypos><homepos>39</homepos><n>85</n><type>special</type><id>3808121</id></value><value><comment>38</comment><event_incident_typefk>352</event_incident_typefk><elapsed>65</elapsed><subtype>possession</subtype><sortorder>4</sortorder><awaypos>62</awaypos><homepos>38</homepos><n>145</n><type>special</type><id>3809033</id></value><value><comment>40</comment><elapsed_plus>3</elapsed_plus><event_incident_typefk>352</event_incident_typefk><elapsed>90</elapsed><subtype>possession</subtype><sortorder>9</sortorder><awaypos>60</awaypos><homepos>40</homepos><n>252</n><type>special</type><id>3809703</id></value></possession>,50.4125,46.475,86.67375,226.875,9.05625,6.02916666667,2,0,0,1,0,0,0,1,0,0,0,2,0,0,1,1,3,0,0,0,0,3,0,0,1,0,1,1,0,1,12,14
1,15,9,4,3,0,Newcastle United,2,2,3,11,0,1,11,5,1,1,1,Swansea,L Mason,1,Swansea ,Liberty Stadium ,20520.0,England,2014/2015,2014-10-04,10003,10261,<possession><value><comment>66</comment><event_incident_typefk>352</event_incident_typefk><elapsed>11</elapsed><subtype>possession</subtype><sortorder>1</sortorder><awaypos>34</awaypos><homepos>66</homepos><n>33</n><type>special</type><id>3807485</id></value><value><comment>64</comment><event_incident_typefk>352</event_incident_typefk><elapsed>31</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>36</awaypos><homepos>64</homepos><n>80</n><type>special</type><id>3807845</id></value><value><comment>58</comment><elapsed_plus>2</elapsed_plus><event_incident_typefk>352</event_incident_typefk><elapsed>45</elapsed><subtype>possession</subtype><sortorder>5</sortorder><awaypos>42</awaypos><homepos>58</homepos><n>145</n><type>special</type><id>3808392</id></value><value><comment>61</comment><event_incident_typefk>352</event_incident_typefk><elapsed>54</elapsed><subtype>possession</subtype><sortorder>3</sortorder><awaypos>39</awaypos><homepos>61</homepos><n>168</n><type>special</type><id>3808656</id></value><value><comment>63</comment><event_incident_typefk>352</event_incident_typefk><elapsed>67</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>37</awaypos><homepos>63</homepos><n>196</n><type>special</type><id>3809044</id></value><value><comment>64</comment><event_incident_typefk>352</event_incident_typefk><elapsed>87</elapsed><subtype>possession</subtype><sortorder>4</sortorder><awaypos>36</awaypos><homepos>64</homepos><n>270</n><type>special</type><id>3809556</id></value><value><comment>64</comment><elapsed_plus>4</elapsed_plus><event_incident_typefk>352</event_incident_typefk><elapsed>90</elapsed><subtype>possession</subtype><sortorder>12</sortorder><awaypos>36</awaypos><homepos>64</homepos><n>296</n><type>special</type><id>3809747</id></value></possession>,53.75,47.3,80.2129166667,233.75,16.2791666667,5.86083333333,0,0,1,1,0,0,0,1,0,0,1,3,4,0,0,0,3,0,1,0,0,4,0,0,1,0,0,2,0,0,11,21
2,10,10,0,3,0,Arsenal,0,2,2,14,0,4,5,3,0,1,3,Chelsea,M Atkinson,3,London ,Stamford Bridge ,42449.0,England,2014/2015,2014-10-05,8455,9825,<possession><value><comment>57</comment><event_incident_typefk>352</event_incident_typefk><elapsed>24</elapsed><subtype>possession</subtype><sortorder>2</sortorder><awaypos>43</awaypos><homepos>57</homepos><n>51</n><type>special</type><id>3817100</id></value><value><comment>52</comment><elapsed_plus>1</elapsed_plus><event_incident_typefk>352</event_incident_typefk><elapsed>45</elapsed><subtype>possession</subtype><sortorder>4</sortorder><awaypos>48</awaypos><homepos>52</homepos><n>104</n><type>special</type><id>3817344</id></value><value><comment>48</comment><event_incident_typefk>352</event_incident_typefk><elapsed>67</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>52</awaypos><homepos>48</homepos><n>166</n><type>special</type><id>3818189</id></value><value><comment>47</comment><elapsed_plus>1</elapsed_plus><event_incident_typefk>352</event_incident_typefk><elapsed>90</elapsed><subtype>possession</subtype><sortorder>7</sortorder><awaypos>53</awaypos><homepos>47</homepos><n>220</n><type>special</type><id>3818552</id></value></possession>,52.2125,40.5875,66.729375,149.375,5.17708333333,6.21,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,3,0,1,0,0,1,1,0,0,0,0,6,0,0,11,14
5,9,7,3,1,0,Southampton,0,1,10,15,0,2,9,4,0,1,3,Tottenham,M Jones,3,London ,White Hart Lane ,36230.0,England,2014/2015,2014-10-05,8586,8466,<possession><value><comment>43</comment><event_incident_typefk>352</event_incident_typefk><elapsed>22</elapsed><subtype>possession</subtype><sortorder>3</sortorder><awaypos>57</awaypos><homepos>43</homepos><n>62</n><type>special</type><id>3816737</id></value><value><comment>49</comment><elapsed_plus>3</elapsed_plus><event_incident_typefk>352</event_incident_typefk><elapsed>45</elapsed><subtype>possession</subtype><sortorder>8</sortorder><awaypos>51</awaypos><homepos>49</homepos><n>144</n><type>special</type><id>3817258</id></value><value><comment>46</comment><event_incident_typefk>352</event_incident_typefk><elapsed>68</elapsed><subtype>possession</subtype><sortorder>2</sortorder><awaypos>54</awaypos><homepos>46</homepos><n>211</n><type>special</type><id>3817857</id></value><value><comment>45</comment><elapsed_plus>1</elapsed_plus><event_incident_typefk>352</event_incident_typefk><elapsed>90</elapsed><subtype>possession</subtype><sortorder>3</sortorder><awaypos>55</awaypos><homepos>45</homepos><n>268</n><type>special</type><id>3818346</id></value></possession>,52.2125,40.5875,66.729375,149.375,5.17708333333,6.21,0,0,0,1,0,0,0,0,1,0,0,4,1,0,1,0,4,1,0,0,0,2,1,0,1,0,0,1,0,2,13,12
5,11,10,3,2,0,Queens Park Rangers,0,2,7,10,0,2,11,3,0,1,3,West Ham,A Taylor,3,London ,Boleyn Ground ,35303.0,England,2014/2015,2014-10-05,8654,10172,<possession><value><comment>43</comment><event_incident_typefk>352</event_incident_typefk><elapsed>22</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>57</awaypos><homepos>43</homepos><n>46</n><type>special</type><id>3818949</id></value><value><comment>52</comment><elapsed_plus>1</elapsed_plus><event_incident_typefk>352</event_incident_typefk><elapsed>45</elapsed><subtype>possession</subtype><sortorder>4</sortorder><awaypos>48</awaypos><homepos>52</homepos><n>106</n><type>special</type><id>3819163</id></value><value><comment>46</comment><event_incident_typefk>352</event_incident_typefk><elapsed>68</elapsed><subtype>possession</subtype><sortorder>3</sortorder><awaypos>54</awaypos><homepos>46</homepos><n>174</n><type>special</type><id>3819892</id></value><value><comment>49</comment><elapsed_plus>1</elapsed_plus><event_incident_typefk>352</event_incident_typefk><elapsed>90</elapsed><subtype>possession</subtype><sortorder>5</sortorder><awaypos>51</awaypos><homepos>49</homepos><n>232</n><type>special</type><id>3820155</id></value></possession>,52.2125,40.5875,66.729375,149.375,5.17708333333,6.21,0,0,0,0,1,0,0,0,1,0,0,4,1,0,1,0,4,0,1,0,0,3,1,0,0,0,0,3,1,0,18,9
6,11,10,6,3,0,Everton,1,2,11,18,0,4,15,4,0,1,3,Manchester United,K Friend,3,Stretford ,Old Trafford ,75811.0,England,2014/2015,2014-10-05,10260,8668,<possession><value><comment>50</comment><event_incident_typefk>352</event_incident_typefk><elapsed>21</elapsed><subtype>possession</subtype><sortorder>1</sortorder><awaypos>50</awaypos><homepos>50</homepos><n>57</n><type>special</type><id>3815294</id></value><value><comment>51</comment><elapsed_plus>1</elapsed_plus><event_incident_typefk>352</event_incident_typefk><elapsed>45</elapsed><subtype>possession</subtype><sortorder>1</sortorder><awaypos>49</awaypos><homepos>51</homepos><n>131</n><type>special</type><id>3815585</id></value><value><comment>53</comment><event_incident_typefk>352</event_incident_typefk><elapsed>66</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>47</awaypos><homepos>53</homepos><n>199</n><type>special</type><id>3815907</id></value></possession>,50.1125,43.55,78.678125,171.875,10.1875,6.21,0,0,0,2,1,0,0,1,1,1,0,2,0,2,0,0,4,1,1,0,1,4,0,2,1,0,0,1,0,0,19,16
0,13,4,4,2,0,Hull,2,2,10,9,0,2,25,9,1,1,1,Arsenal,R East,1,London ,Emirates Stadium ,60361.0,England,2014/2015,2014-10-18,9825,8667,<possession><value><comment>73</comment><event_incident_typefk>352</event_incident_typefk><elapsed>24</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>27</awaypos><homepos>73</homepos><n>75</n><type>special</type><id>3843339</id></value><value><comment>69</comment><event_incident_typefk>352</event_incident_typefk><elapsed>45</elapsed><subtype>possession</subtype><sortorder>3</sortorder><awaypos>31</awaypos><homepos>69</homepos><n>121</n><type>special</type><id>3843831</id></value><value><comment>69</comment><event_incident_typefk>352</event_incident_typefk><elapsed>70</elapsed><subtype>possession</subtype><sortorder>2</sortorder><awaypos>31</awaypos><homepos>69</homepos><n>182</n><type>special</type><id>3844932</id></value></possession>,65.2608695652,59.3913043478,81.535,197.391304348,10.4304347826,6.08869565217,0,0,0,2,1,0,0,1,1,0,0,12,2,1,0,0,2,0,1,1,1,4,0,0,0,0,0,0,0,0,15,4
7,10,22,6,1,0,West Ham,3,1,5,3,0,0,17,3,0,0,1,Burnley,K Friend,0,Burnley ,Turf Moor ,22546.0,England,2014/2015,2014-10-18,8191,8654,<possession><value><comment>53</comment><event_incident_typefk>352</event_incident_typefk><elapsed>23</elapsed><subtype>possession</subtype><sortorder>3</sortorder><awaypos>47</awaypos><homepos>53</homepos><n>69</n><type>special</type><id>3843351</id></value><value><comment>46</comment><event_incident_typefk>352</event_incident_typefk><elapsed>45</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>54</awaypos><homepos>46</homepos><n>131</n><type>special</type><id>3843843</id></value><value><comment>43</comment><event_incident_typefk>352</event_incident_typefk><elapsed>74</elapsed><subtype>possession</subtype><sortorder>3</sortorder><awaypos>57</awaypos><homepos>43</homepos><n>217</n><type>special</type><id>3845016</id></value><value><comment>45</comment><event_incident_typefk>352</event_incident_typefk><elapsed>89</elapsed><subtype>possession</subtype><sortorder>1</sortorder><awaypos>55</awaypos><homepos>45</homepos><n>263</n><type>special</type><id>3845364</id></value></possession>,59.8808510638,55.1319148936,84.7317021277,196.595744681,12.5574468085,5.86617021277,0,0,0,1,3,0,0,0,0,0,0,2,0,0,0,0,2,0,3,0,0,6,0,0,1,0,0,5,0,0,13,11
2,7,14,5,1,1,Chelsea,2,1,3,13,1,1,7,4,1,0,0,Crystal Palace,C Pawson,0,London ,Selhurst Park ,26309.0,England,2014/2015,2014-10-18,9826,8455,<possession><value><comment>21</comment><event_incident_typefk>352</event_incident_typefk><elapsed>25</elapsed><subtype>possession</subtype><sortorder>3</sortorder><awaypos>79</awaypos><homepos>21</homepos><n>63</n><type>special</type><id>3843371</id></value><value><comment>25</comment><elapsed_plus>2</elapsed_plus><event_incident_typefk>352</event_incident_typefk><elapsed>45</elapsed><subtype>possession</subtype><sortorder>2</sortorder><awaypos>75</awaypos><homepos>25</homepos><n>110</n><type>special</type><id>3843864</id></value><value><comment>22</comment><event_incident_typefk>352</event_incident_typefk><elapsed>70</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>78</awaypos><homepos>22</homepos><n>173</n><type>special</type><id>3844908</id></value><value><comment>29</comment><elapsed_plus>5</elapsed_plus><event_incident_typefk>352</event_incident_typefk><elapsed>90</elapsed><subtype>possession</subtype><sortorder>9</sortorder><awaypos>71</awaypos><homepos>29</homepos><n>226</n><type>special</type><id>3845483</id></value></possession>,63.9304347826,57.9826086957,81.0582608696,197.826086957,14.3695652174,6.04826086957,0,0,0,1,0,1,0,1,0,0,0,3,1,1,0,0,4,0,0,0,0,3,0,0,1,0,0,6,0,0,10,6
4,16,10,2,2,0,Aston Villa,0,3,3,11,0,2,15,6,0,1,3,Everton,A Taylor,3,Liverpool ,Goodison Park ,40157.0,England,2014/2015,2014-10-18,8668,10252,<possession><value><comment>59</comment><event_incident_typefk>352</event_incident_typefk><elapsed>25</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>41</awaypos><homepos>59</homepos><n>80</n><type>special</type><id>3843369</id></value><value><comment>65</comment><elapsed_plus>2</elapsed_plus><event_incident_typefk>352</event_incident_typefk><elapsed>45</elapsed><subtype>possession</subtype><sortorder>2</sortorder><awaypos>35</awaypos><homepos>65</homepos><n>139</n><type>special</type><id>3843870</id></value><value><comment>61</comment><event_incident_typefk>352</event_incident_typefk><elapsed>69</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>39</awaypos><homepos>61</homepos><n>204</n><type>special</type><id>3844904</id></value><value><comment>60</comment><elapsed_plus>1</elapsed_plus><event_incident_typefk>352</event_incident_typefk><elapsed>90</elapsed><subtype>possession</subtype><sortorder>4</sortorder><awaypos>40</awaypos><homepos>60</homepos><n>263</n><type>special</type><id>3845450</id></value></possession>,62.5617021277,56.0510638298,79.6963829787,177.659574468,14.285106383,6.14404255319,1,0,0,2,0,0,0,0,0,0,0,10,0,2,0,0,4,0,0,0,0,1,0,1,0,0,1,2,1,1,7,20
